,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassX,compassY,compassZ,fusionPoseX,fusionPoseY,fusionPoseZ,tiltHeading,pressure,temperature,humidity,dt
1136,2023-04-24T23:22:32.793Z,0.0344039984047412,-0.9818559885025024,-0.0819839984178543,0.0770044103264808,0.1545697599649429,0.1542043387889862,-34.26105117797852,-0.1906943619251251,-6.443493366241455,-1.5904020071029663,0.0093617187812924,2.4879465103149414,2.9567947387695312,1006.7685546875,42.646522521972656,15.976309776306152,57.021
1138,2023-04-24T23:22:32.893Z,-0.0651479959487915,-0.8945040106773376,-0.0275719985365867,-0.3961107134819031,-0.1551389247179031,-0.1283208429813385,-33.91324234008789,-0.2393554896116256,-6.319594860076904,-1.6297686100006104,-0.0012457486009225,2.513000249862671,2.9570116996765137,1006.762939453125,42.62831115722656,16.098093032836914,57.121
1140,2023-04-24T23:22:32.993Z,-0.1973959952592849,-1.4657080173492432,-0.2210640013217926,-1.548202633857727,0.0482791997492313,0.0564658939838409,-33.47259521484375,0.2145155966281891,-7.558876037597656,-1.7836695909500122,0.0064775017090141,2.5155818462371826,2.918318748474121,1006.758056640625,42.68294525146485,15.999143600463867,57.221
1142,2023-04-24T23:22:33.093Z,-0.0241560004651546,-0.9210999608039856,-0.4792159795761108,-0.0815151259303093,-0.0042552147060632,0.0204248428344726,-33.31047821044922,0.9416125416755676,-9.80470085144043,-1.7969989776611328,0.0079472102224826,2.5227112770080566,2.873275756835937,1006.74853515625,42.62831115722656,16.019441604614258,57.321
1144,2023-04-24T23:22:33.193Z,0.0507519990205764,-0.975268006324768,-0.1549399942159652,0.3809098601341247,-0.0024226186797022,0.0149270519614219,-33.12478256225586,1.170490026473999,-10.920960426330566,-1.758089303970337,0.0083410702645778,2.528639316558838,2.8216707706451416,1006.7314453125,42.7193717956543,16.08794403076172,57.421
1146,2023-04-24T23:22:33.293Z,0.0134199997410178,-0.9193919897079468,-0.4067479968070984,-0.3402165472507477,-0.0341876111924648,0.0839548259973526,-32.80262756347656,1.627992033958435,-11.953968048095703,-1.7959108352661133,0.0161330197006464,2.5356523990631104,2.802342414855957,1006.727294921875,42.68294525146485,16.204652786254883,57.521
1148,2023-04-24T23:22:33.393Z,-0.0461159981787204,-0.9842959642410278,-0.2923119962215423,0.4361931681632995,-0.0714503899216651,-0.100221037864685,-32.830501556396484,1.9995936155319212,-13.267574310302734,-1.7543957233428955,0.0082769133150577,2.5489296913146973,2.755768299102783,1006.7236328125,42.68294525146485,16.96579360961914,57.621
1150,2023-04-24T23:22:33.494Z,0.0219599995762109,-0.9562360048294068,-0.2376559972763061,0.7101662158966064,0.0039914660155773,-0.0449377447366714,-32.73520278930664,2.100874900817871,-13.215259552001951,-1.6852227449417114,0.0029446054250001,2.553276300430298,2.755027532577514,1006.71826171875,42.66473388671875,16.15390968322754,57.722
1152,2023-04-24T23:22:33.595Z,0.0070759998634457,-0.9694119691848756,-0.1239520013332367,0.326542854309082,-0.0155562218278646,0.0381399318575859,-32.7541618347168,1.7114999294281006,-12.509807586669922,-1.65308940410614,0.0065543754026293,2.5588412284851074,2.773654699325561,1006.71533203125,42.591888427734375,16.034664154052734,57.823
1154,2023-04-24T23:22:33.696Z,0.0139079997316002,-0.9767319560050964,-0.1427399963140487,0.1426724195480346,-0.0021171867847442,0.010040134191513,-32.71332931518555,1.2263998985290527,-11.466646194458008,-1.6401631832122805,0.0069658532738685,2.563839197158813,2.802938222885132,1006.70654296875,42.66473388671875,15.95347499847412,57.924
1156,2023-04-24T23:22:33.797Z,0.1107759997248649,-0.9274439811706544,-0.1971519887447357,-1.0014781951904297,-0.4489651024341583,0.0247009024024009,-32.97186279296875,1.151919960975647,-11.068917274475098,-1.7412893772125244,0.0121545065194368,2.6126301288604736,2.81697940826416,1006.699462890625,42.61009979248047,16.26300621032715,58.025
1158,2023-04-24T23:22:33.898Z,-0.0082959998399019,-0.9325679540634156,-0.493611991405487,-1.156943440437317,-0.0277735255658626,0.1218284741044044,-33.07229232788086,1.7643359899520874,-12.0975341796875,-1.8620238304138184,0.0240457542240619,2.616397857666016,2.8061628341674805,1006.695068359375,42.68294525146485,16.273155212402344,58.126
1160,2023-04-24T23:22:33.998Z,0.0087839998304843,-0.9635559916496276,-0.3362320065498352,0.1423669755458831,0.0183467976748943,0.010040134191513,-33.37103271484375,2.567868947982788,-13.777227401733398,-1.8489561080932615,0.0237575005739927,2.6170127391815186,2.7482731342315674,1006.70556640625,42.57367706298828,16.077795028686523,58.226
1162,2023-04-24T23:22:34.099Z,0.0039039999246597,-0.9340319633483888,-0.3972319960594177,-0.2284282147884369,-0.0012008883059024,0.0665451735258102,-33.40842819213867,3.429095268249512,-15.526982307434082,-1.8738561868667605,0.0294066499918699,2.6169686317443848,2.704111099243164,1006.70654296875,42.646522521972656,15.938252449035645,58.327
1164,2023-04-24T23:22:34.199Z,0.0073199998587369,-0.8871839642524719,-0.4487159848213196,-0.5906713008880615,0.2755210697650909,0.126409962773323,-33.55034255981445,4.330876350402832,-17.240385055541992,-1.9359357357025144,0.0314713865518569,2.588307857513428,2.664925098419189,1006.7138671875,42.61009979248047,15.8875093460083,58.427
1166,2023-04-24T23:22:34.299Z,0.0051239999011158,-0.8742519617080688,-0.5299679636955261,-1.0182770490646362,0.2605548799037933,0.1438196301460266,-33.38947296142578,5.539501190185547,-19.21030807495117,-2.0409178733825684,0.0332617163658142,2.5596225261688232,2.617837905883789,1006.70458984375,42.62831115722656,16.100629806518555,58.527
1168,2023-04-24T23:22:34.400Z,0.0019519999623298,-0.8464359641075134,-0.5802319645881653,-0.7659896016120911,0.1557914763689041,0.0915906429290771,-33.14877700805664,7.133601188659668,-21.22024726867676,-2.1199684143066406,0.0329460203647613,2.5418293476104736,2.5656018257141118,1006.712158203125,42.62831115722656,16.28837776184082,58.628
1170,2023-04-24T23:22:34.500Z,-0.0029279999434947,-0.7766519784927368,-0.6495279669761658,-1.101660132408142,0.1817532628774643,0.1694759577512741,-32.81062316894531,9.164880752563477,-23.774599075317383,-2.2316932678222656,0.0358838513493537,2.5170376300811768,2.5073904991149902,1006.719970703125,42.66473388671875,16.316286087036133,58.728
1172,2023-04-24T23:22:34.600Z,0.0187879987061023,-0.6353759765625,-0.7510319948196411,-1.2641502618789673,0.0608019344508647,0.0137053281068801,-32.47850036621094,11.870704650878906,-26.36407852172852,-2.359776258468628,0.0318840332329273,2.510675430297852,2.468305349349976,1006.71826171875,42.7011604309082,16.075258255004883,58.828
1174,2023-04-24T23:22:34.701Z,0.0156159996986389,-0.5309439897537231,-0.8791319727897644,-1.2711752653121948,0.1240264922380447,0.2681307196617126,-32.212799072265625,15.09376335144043,-29.121662139892575,-2.49010705947876,0.0391180105507373,2.4812350273132324,2.4304070472717285,1006.725830078125,42.591888427734375,16.29091453552246,58.929
1176,2023-04-24T23:22:34.801Z,0.0151279997080564,-0.3525799810886383,-0.9398880004882812,-0.6758869886398315,0.3815062046051025,0.915342390537262,-31.54663848876953,18.84261131286621,-31.15972900390625,-2.566941022872925,0.0592266470193862,2.3847830295562744,2.4106571674346924,1006.730224609375,42.66473388671875,16.060035705566406,59.029
1178,2023-04-24T23:22:34.901Z,0.0265959985554218,-0.3320840001106262,-0.9591639637947084,-0.4419256150722503,0.5122313499450684,1.1859557628631592,-30.616111755371094,22.379289627075195,-32.81538391113281,-2.62359881401062,0.0750931575894355,2.2582716941833496,2.3457725048065186,1006.734375,42.7011604309082,16.61313247680664,59.129
1180,2023-04-24T23:22:35.001Z,0.0085399998351931,-0.3891800045967102,-0.9672159552574158,-0.0732684433460235,0.1218884587287902,0.1630618721246719,-29.32288932800293,25.427032470703125,-33.73390579223633,-2.634942054748535,0.0708560869097709,2.2382652759552,2.254826068878174,1006.737060546875,42.66473388671875,16.255395889282227,59.229
1182,2023-04-24T23:22:35.101Z,0.0302559994161129,-0.3725879788398742,-0.9694119691848756,0.1017444506287574,0.0030751675367355,-0.0012608766555786,-27.95791244506836,27.77562713623047,-34.70392608642578,-2.627797842025757,0.0685763880610466,2.237537384033203,2.2112300395965576,1006.739501953125,42.7193717956543,16.05242347717285,59.329
1184,2023-04-24T23:22:35.201Z,-0.0151279997080564,-0.2830399870872497,-0.9511119723320008,-0.8789997100830078,-0.0479320809245109,0.0469974800944328,-26.83793067932129,29.85050201416016,-35.239139556884766,-2.718601942062378,0.0738688930869102,2.234137535095215,2.170794486999512,1006.73876953125,42.55546188354492,16.09048080444336,59.429
1186,2023-04-24T23:22:35.301Z,0.0185439996421337,-0.1668960005044937,-0.9440360069274902,-0.3640402853488922,-0.0134181939065456,0.0103455632925033,-26.020343780517575,32.41200256347656,-35.87731170654297,-2.759347677230835,0.073733277618885,2.2324297428131104,2.179330348968506,1006.731689453125,42.61009979248047,15.986457824707031,59.529
1188,2023-04-24T23:22:35.401Z,-0.0012199999764561,-0.2674239873886108,-0.9672159552574158,0.3613621890544891,0.0033806003630161,-0.0043151974678039,-25.164674758911133,34.550804138183594,-36.25064849853516,-2.726263999938965,0.0720106661319732,2.229938745498657,2.100125789642334,1006.731201171875,42.68294525146485,16.16152000427246,59.629
1190,2023-04-24T23:22:35.501Z,0.0041479999199509,-0.3023159801959991,-0.9677039980888368,-0.0780430287122726,0.0006210897117853,-0.0015399828553199,-24.620140075683597,35.89784622192383,-36.84891891479492,-2.7362771034240723,0.0705402493476867,2.226787567138672,2.070767879486084,1006.726806640625,42.53725051879883,15.910344123840332,59.729
1192,2023-04-24T23:22:35.601Z,0.0036599999293684,-0.240339994430542,-0.987223982810974,-0.0920929312705993,-0.0021278038620948,0.004263237118721,-24.10051155090332,37.081878662109375,-37.04753494262695,-2.74877405166626,0.0696655586361885,2.223154306411743,2.0661075115203857,1006.73779296875,42.61009979248047,16.039737701416016,59.829
1194,2023-04-24T23:22:35.701Z,0.0012199999764561,-0.2713280022144317,-0.977463960647583,0.0911359339952468,-0.0029929401353001,0.0017891898751258,-23.47760963439941,38.10190200805664,-37.265228271484375,-2.7424232959747314,0.0688307583332061,2.2192957401275635,2.037318706512451,1006.741455078125,42.62831115722656,16.171669006347656,59.929
1196,2023-04-24T23:22:35.801Z,0.0053679998964071,-0.2593719959259033,-0.9813680052757264,-0.0584433190524578,0.0021624509245157,-0.0030456632375717,-23.208887100219727,38.8115234375,-37.52338409423828,-2.7510886192321777,0.0672932714223861,2.215622663497925,2.030911922454834,1006.74658203125,42.50082778930664,15.935715675354004,60.029
1198,2023-04-24T23:22:35.901Z,0.0026839999482035,-0.2632759809494018,-0.9806360006332396,0.0431391894817352,-0.0017777848988771,0.0027112141251564,-22.965909957885746,39.49121856689453,-37.86150741577149,-2.749568462371826,0.0664191097021102,2.211409568786621,2.0185821056365967,1006.746337890625,42.62831115722656,16.039737701416016,60.129
1200,2023-04-24T23:22:36.001Z,0.0051239999011158,-0.2640079855918884,-0.9813680052757264,-0.0263543836772441,0.0018556863069534,0.0026656463742256,-22.883527755737305,39.90617752075195,-37.801605224609375,-2.754890203475952,0.0651705414056778,2.2070796489715576,2.015016555786133,1006.747802734375,42.591888427734375,15.912880897521973,60.229
1202,2023-04-24T23:22:36.101Z,0.0024399999529123,-0.2620559930801391,-0.9838079810142516,0.0233376324176788,-0.0014787949621677,-0.001583345234394,-22.840023040771484,40.37254333496094,-37.773284912109375,-2.755244731903076,0.0641493126749992,2.20325231552124,2.0101089477539062,1006.743896484375,42.646522521972656,15.988995552062988,60.329
1204,2023-04-24T23:22:36.201Z,0.0017079999670386,-0.2644959986209869,-0.9808799624443054,-0.0136911086738109,-0.0005530435591936,-0.0006558373570442,-22.80521774291992,40.79603576660156,-37.88222885131836,-2.759164810180664,0.063100479543209,2.1992902755737305,2.0051639080047607,1006.74365234375,42.62831115722656,16.16152000427246,60.429
1206,2023-04-24T23:22:36.301Z,0.0053679998964071,-0.2603479921817779,-0.9821000099182128,0.0144668221473693,5.68497925996e-05,-0.0003445148468017,-22.771774291992188,41.03403091430664,-37.86018371582031,-2.760337829589844,0.0619579590857028,2.195354461669922,2.005293369293213,1006.74560546875,42.57367706298828,15.844378471374512,60.529
1208,2023-04-24T23:22:36.401Z,0.0026839999482035,-0.2640079855918884,-0.9818559885025024,-0.0043948739767074,5.58942556381e-05,0.0002618730068206,-22.700220108032227,41.213226318359375,-37.579345703125,-2.763261556625366,0.060900155454874,2.1913743019104004,2.001455307006836,1006.74365234375,42.7193717956543,16.48373794555664,60.629
1210,2023-04-24T23:22:36.501Z,0.0053679998964071,-0.2505879998207092,-0.9659959673881532,0.0073906630277633,-0.0008459445089101,-0.0003431290388107,-22.68777656555176,41.34538269042969,-37.693477630615234,-2.765142679214477,0.0598758980631828,2.187586545944214,2.0030107498168945,1006.74462890625,42.646522521972656,16.05242347717285,60.729
1212,2023-04-24T23:22:36.602Z,0.0148839997127652,-0.2525399923324585,-1.069451928138733,0.011666715145111,-0.0051220012828707,0.0008786022663116,-22.638622283935547,41.32790756225586,-37.6391830444336,-2.767003059387207,0.0591678842902183,2.184049606323242,2.0107309818267822,1006.742919921875,42.66473388671875,16.065109252929688,60.83
1214,2023-04-24T23:22:36.702Z,0.0082959998399019,-0.2527839839458465,-0.9935680031776428,-0.0017723217606544,0.000375784933567,0.0011840313673019,-22.64969825744629,41.49872589111328,-37.87294769287109,-2.769810199737549,0.0580580942332744,2.1802241802215576,2.0030593872070312,1006.740966796875,42.61009979248047,15.971235275268556,60.93
1216,2023-04-24T23:22:36.802Z,0.0156159996986389,-0.264739990234375,-0.993079960346222,0.0036628544330596,0.0027718655765056,-0.0003373622894287,-22.753759384155277,41.769779205322266,-37.74635696411133,-2.7718043327331543,0.0565259680151939,2.1765425205230717,2.003638744354248,1006.74658203125,42.61009979248047,16.072721481323242,61.03
1218,2023-04-24T23:22:36.902Z,-0.0097599998116493,-0.2798680067062378,-1.0250439643859863,0.002700388431549,-0.0017792116850614,0.0017703995108604,-22.601808547973636,41.80182266235352,-37.7598876953125,-2.7736940383911133,0.0559977032244205,2.17265248298645,1.9894291162490845,1006.739013671875,42.66473388671875,15.844378471374512,61.13
1220,2023-04-24T23:22:37.002Z,0.0048799999058246,-0.2662039995193481,-0.9862479567527772,-0.0039515793323516,0.0036560781300067,-0.0018629506230354,-22.42984771728516,41.9450569152832,-37.8491096496582,-2.776268720626831,0.054570447653532,2.1690146923065186,1.991839051246643,1006.73583984375,42.75579452514648,15.961087226867676,61.23
1222,2023-04-24T23:22:37.102Z,0.0041479999199509,-0.264983981847763,-0.9852719902992249,0.0057244077324867,-0.0018107555806636,-0.0006304457783699,-22.38747787475586,41.95884704589844,-37.87288665771485,-2.777853012084961,0.0537255704402923,2.1655123233795166,1.990869402885437,1006.733154296875,42.646522521972656,16.014366149902344,61.33
1224,2023-04-24T23:22:37.202Z,0.0085399998351931,-0.2635200023651123,-0.9821000099182128,0.0017243102192878,0.0024238675832748,0.0002810508012771,-22.21358299255371,41.94187927246094,-37.76311111450195,-2.7798259258270264,0.0524495802819728,2.1618337631225586,1.9902530908584597,1006.7314453125,42.646522521972656,15.968698501586914,61.43
1226,2023-04-24T23:22:37.302Z,0.0034159999340772,-0.2632759809494018,-0.982587993144989,0.0019956305623054,0.0002810340374708,0.0005766227841377,-22.29846572875977,42.01230239868164,-37.89928817749024,-2.7817251682281494,0.0515009202063083,2.1582553386688232,1.988844394683838,1006.732666015625,42.66473388671875,16.054960250854492,61.53
1228,2023-04-24T23:22:37.402Z,0.0053679998964071,-0.2625440061092376,-0.9818559885025024,0.0052653849124908,0.0008769091218709,0.0002666339278221,-22.38877296447754,42.01824188232422,-37.60783004760742,-2.783273696899414,0.0504590757191181,2.1548140048980717,1.9917455911636357,1006.730712890625,42.66473388671875,15.737818717956545,61.63
1230,2023-04-24T23:22:37.503Z,0.0043919999152421,-0.2640079855918884,-0.9813680052757264,0.0003720968961715,-3.87262552976e-05,-0.0012393519282341,-22.52821922302246,41.94459533691406,-37.8394660949707,-2.7852261066436768,0.049478281289339,2.151650905609131,1.9934563636779783,1006.728515625,42.591888427734375,15.354710578918455,61.731
1232,2023-04-24T23:22:37.604Z,0.0041479999199509,-0.2622999846935272,-0.9808799624443054,0.0036691352725028,0.0020640194416046,0.0011838749051094,-22.454975128173828,41.89687728881836,-37.94917297363281,-2.786855697631836,0.0484084002673625,2.148237943649292,1.992576241493225,1006.731201171875,42.68294525146485,15.940790176391602,61.832
1234,2023-04-24T23:22:37.705Z,0.0048799999058246,-0.2622999846935272,-0.9801479578018188,0.0015053749084472,0.0005278326570987,-0.0030402094125747,-22.586780548095703,41.99310302734375,-37.95853805541992,-2.788637638092041,0.0473345816135406,2.145374059677124,1.99431586265564,1006.732421875,42.591888427734375,15.912880897521973,61.933
